row_id,year,region,region_norm,title,url,videoId,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,views_raw,views_is_missing,views_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5
1588,2023,Argentina,argentina,"Respondiendo Sus PREGUNTAS Sobre la PROPIEDAD en las Sierras Cordoba, Argentina 🤔❓",https://youtu.be/KCWgqEtUXhA,KCWgqEtUXhA,True,1,False,203128,203128,False,2026-02-10,"[""daniel argentino en canada"", ""renovando un hotel en cordoba"", ""inmigración argentina canadá"", ""daniel argentino"", ""daniel argentina""]","daniel argentino en canada, renovando un hotel en cordoba, inmigración argentina canadá, daniel argentino, daniel argentina","daniel argentino en canada, renovando un hotel en cordoba, inmigración argentina canadá, daniel argentino, daniel argentina",daniel argentino en canada,renovando un hotel en cordoba,inmigración argentina canadá,daniel argentino,daniel argentina
1589,2023,Argentina,argentina,"Daniel Llegó a ARGENTINA! 🥳 🇦🇷 | Tour por Palermo, Buenos Aires y Viaje a las Sierras de Córdoba 🚗",https://youtu.be/iTMYxgihPsk,iTMYxgihPsk,True,1,False,297370,297370,False,2026-02-10,"[""daniel en argentina"", ""palermo tour"", ""visitando buenos aires argentina"", ""daniel argentino en canada"", ""palermo""]","daniel en argentina, palermo tour, visitando buenos aires argentina, daniel argentino en canada, palermo","daniel en argentina, palermo tour, visitando buenos aires argentina, daniel argentino en canada, palermo",daniel en argentina,palermo tour,visitando buenos aires argentina,daniel argentino en canada,palermo
1590,2023,Argentina,argentina,Qué ver y hacer en ESQUEL en Otoño 🍂 😊 | Cabalgata en el Bosque + Ciclismo en la Montaña!,https://youtu.be/Usw5PaA8SW4,Usw5PaA8SW4,True,1,False,70331,70331,False,2026-02-10,"[""esquel"", ""esquel chubut"", ""que hacer en esquel en otoño"", ""esquel patagonia"", ""viaje a esquel""]","esquel, esquel chubut, que hacer en esquel en otoño, esquel patagonia, viaje a esquel","esquel, esquel chubut, que hacer en esquel en otoño, esquel patagonia, viaje a esquel",esquel,esquel chubut,que hacer en esquel en otoño,esquel patagonia,viaje a esquel
1591,2023,Argentina,argentina,Aprendimos a PESCAR con Mosca en PATAGONIA! 🎣 | 3 Días Aventura Patagónica en Estancia Tecka Lodge 🍂,https://youtu.be/ooT-QDwz30Y,ooT-QDwz30Y,True,1,False,99365,99365,False,2026-02-10,"[""pesca con mosca principiantes"", ""pesca con mosca"", ""estancia tecka patagonia"", ""pescar con mosca"", ""estancia tecka lodge""]","pesca con mosca principiantes, pesca con mosca, estancia tecka patagonia, pescar con mosca, estancia tecka lodge","pesca con mosca principiantes, pesca con mosca, estancia tecka patagonia, pescar con mosca, estancia tecka lodge",pesca con mosca principiantes,pesca con mosca,estancia tecka patagonia,pescar con mosca,estancia tecka lodge
1592,2023,Argentina,argentina,"Así Son Las Playas en Patagonia! 😍✨ | Explorando Estancia Arroyo Verde en Patagonia, Argentina 🇦🇷",https://youtu.be/dSPpII29XM0,dSPpII29XM0,True,1,False,125352,125352,False,2026-02-10,"[""estancia arroyo verde"", ""arroyo verde"", ""lago traful"", ""rio traful"", ""estancias en patagonia""]","estancia arroyo verde, arroyo verde, lago traful, rio traful, estancias en patagonia","estancia arroyo verde, arroyo verde, lago traful, rio traful, estancias en patagonia",estancia arroyo verde,arroyo verde,lago traful,rio traful,estancias en patagonia
1593,2023,Argentina,argentina,Ñoquis de Papa Casero con Daniel: Receta Fácil + Tour del Huerto y Quinta en el Campo 🌾,https://youtu.be/I4C0ZIBHvWQ,I4C0ZIBHvWQ,True,1,False,103708,103708,False,2026-02-10,"[""cocinando con daniel"", ""cocinando ñoquis"", ""cocinar ñoquis"", ""cocinar gnocchi"", ""ñoquis de""]","cocinando con daniel, cocinando ñoquis, cocinar ñoquis, cocinar gnocchi, ñoquis de","cocinando con daniel, cocinando ñoquis, cocinar ñoquis, cocinar gnocchi, ñoquis de",cocinando con daniel,cocinando ñoquis,cocinar ñoquis,cocinar gnocchi,ñoquis de
1594,2023,Argentina,argentina,Qué ver y hacer en BARILOCHE en OTOÑO! 🍁😊🍂 Cabalgata en Lago Gutierrez y Caminata a la Laguna Verde!,https://youtu.be/7JDCQI9jhNM,7JDCQI9jhNM,True,1,False,95116,95116,False,2026-02-10,"[""otoño en la patagonia"", ""que hacer en bariloche"", ""patagonia en otoño"", ""patagonia otoño"", ""bariloche otoño""]","otoño en la patagonia, que hacer en bariloche, patagonia en otoño, patagonia otoño, bariloche otoño","otoño en la patagonia, que hacer en bariloche, patagonia en otoño, patagonia otoño, bariloche otoño",otoño en la patagonia,que hacer en bariloche,patagonia en otoño,patagonia otoño,bariloche otoño
1595,2023,Argentina,argentina,Viajando a PATAGONIA 😊✈️ | Regresando a Nuestro Lugar Favorito en el Mundo!,https://youtu.be/qG4S3QyKM5g,qG4S3QyKM5g,True,1,False,129013,129013,False,2026-02-10,"[""viaje a patagonia"", ""otoño en bariloche"", ""viaje a patagonia argentina"", ""vlog de viaje"", ""blog de viajes""]","viaje a patagonia, otoño en bariloche, viaje a patagonia argentina, vlog de viaje, blog de viajes","viaje a patagonia, otoño en bariloche, viaje a patagonia argentina, vlog de viaje, blog de viajes",viaje a patagonia,otoño en bariloche,viaje a patagonia argentina,vlog de viaje,blog de viajes
1596,2023,Argentina,argentina,5 Meses de Renovación en Argentina: Estamos Agotados 😓🏚️ | Actualización del Proyecto,https://youtu.be/rQ_57xBKa3M,rQ_57xBKa3M,True,1,False,196451,196451,False,2026-02-10,"[""renovando casa argentina"", ""renovando propiedad argentina"", ""restaurando casa argentina"", ""restaurando propiedad en argentina"", ""propiedad en argentina""]","renovando casa argentina, renovando propiedad argentina, restaurando casa argentina, restaurando propiedad en argentina, propiedad en argentina","renovando casa argentina, renovando propiedad argentina, restaurando casa argentina, restaurando propiedad en argentina, propiedad en argentina",renovando casa argentina,renovando propiedad argentina,restaurando casa argentina,restaurando propiedad en argentina,propiedad en argentina
1597,2023,Canada,canada,"Cómo es Inmigrar a Canadá 🇨🇦 Realidad, Desarraigo y Consejos para Empezar Nueva Vida en Otro País 🌎",https://youtu.be/5_m10lC4Y-s,5_m10lC4Y-s,True,1,False,125603,125603,False,2026-02-10,"[""como es emigrar a canada"", ""vivir en canadá"", ""como es inmigrar a canada"", ""inmigrar a canada"", ""inmigracion a canada""]","como es emigrar a canada, vivir en canadá, como es inmigrar a canada, inmigrar a canada, inmigracion a canada","como es emigrar a canada, vivir en canadá, como es inmigrar a canada, inmigrar a canada, inmigracion a canada",como es emigrar a canada,vivir en canadá,como es inmigrar a canada,inmigrar a canada,inmigracion a canada
1598,2023,Argentina,argentina,Llamamos a los BOMBEROS 🔥😬 Quema Controlada Preparativos y Pasos en las Sierras de Córdoba Argentina,https://youtu.be/fqT8NB38WSc,fqT8NB38WSc,True,1,False,103232,103232,False,2026-02-10,"[""quema controlada"", ""quema con bomberos"", ""bomberos quema controlada"", ""bomberos argentina"", ""costo quema controlada""]","quema controlada, quema con bomberos, bomberos quema controlada, bomberos argentina, costo quema controlada","quema controlada, quema con bomberos, bomberos quema controlada, bomberos argentina, costo quema controlada",quema controlada,quema con bomberos,bomberos quema controlada,bomberos argentina,costo quema controlada
1599,2023,Canada,canada,"Preparándonos para la PRIMAVERA en Alberta, Canadá (Trucos de Jardinería 🦌🌸) Daniel en Canadá #13 🇨🇦",https://youtu.be/Us0gkverP-E,Us0gkverP-E,True,1,False,69040,69040,False,2026-02-10,"[""daniel argentino en canada"", ""primavera en alberta"", ""daniel en alberta canada"", ""daniel en alberta"", ""primavera en canada""]","daniel argentino en canada, primavera en alberta, daniel en alberta canada, daniel en alberta, primavera en canada","daniel argentino en canada, primavera en alberta, daniel en alberta canada, daniel en alberta, primavera en canada",daniel argentino en canada,primavera en alberta,daniel en alberta canada,daniel en alberta,primavera en canada
1600,2023,Argentina,argentina,A TELECOM No Le Importa 🙄🌐 Un mes sin Internet: reclamo público a Telecom (Valle de Calamuchita),https://youtu.be/nKo81b1w-mc,nKo81b1w-mc,True,1,False,102535,102535,False,2026-02-10,"[""telecom argentina"", ""a telecom no le importa"", ""telecom"", ""telecom sin internet"", ""reclamos telecom""]","telecom argentina, a telecom no le importa, telecom, telecom sin internet, reclamos telecom","telecom argentina, a telecom no le importa, telecom, telecom sin internet, reclamos telecom",telecom argentina,a telecom no le importa,telecom,telecom sin internet,reclamos telecom
1601,2023,Canada,canada,"ASADO AHOGADO EN PRIMAVERA 🥩 ¡HACIENDO PARRILLA BAJO AGUA Y NIEVE! Receta, Humor y Aventura Rural 🍷",https://youtu.be/Hr3h_Kfr8HU,Hr3h_Kfr8HU,True,1,False,103430,103430,False,2026-02-10,"[""asado en canada"", ""asado ahogado"", ""asado bajo nieve"", ""asado en alberta"", ""asado de primavera""]","asado en canada, asado ahogado, asado bajo nieve, asado en alberta, asado de primavera","asado en canada, asado ahogado, asado bajo nieve, asado en alberta, asado de primavera",asado en canada,asado ahogado,asado bajo nieve,asado en alberta,asado de primavera
1602,2023,Argentina,argentina,"VENDIMIA y ASADO: Una Visita a Juana Urbana en Villa Yacanto, Córdoba, Argentina! 🍇🍷",https://youtu.be/O5HcqB8sCi8,O5HcqB8sCi8,True,1,False,144505,144505,False,2026-02-10,"[""vendimia"", ""vendimia argentina"", ""bodega yacanto"", ""vendimia cordoba"", ""juana urbana""]","vendimia, vendimia argentina, bodega yacanto, vendimia cordoba, juana urbana","vendimia, vendimia argentina, bodega yacanto, vendimia cordoba, juana urbana",vendimia,vendimia argentina,bodega yacanto,vendimia cordoba,juana urbana
1603,2023,Canada,canada,Charla con Daniel y las Dificultades del Invierno en Canadá | Daniel en Canadá #12 🇨🇦,https://youtu.be/PQghd9h0OOU,PQghd9h0OOU,True,1,False,70746,70746,False,2026-02-10,"[""invierno canadá"", ""calefacción en canadá"", ""daniel en canada"", ""daniel en alberta"", ""invierno en canada""]","invierno canadá, calefacción en canadá, daniel en canada, daniel en alberta, invierno en canada","invierno canadá, calefacción en canadá, daniel en canada, daniel en alberta, invierno en canada",invierno canadá,calefacción en canadá,daniel en canada,daniel en alberta,invierno en canada
1604,2023,Canada,canada,Preparaciones para la Primavera 🌷 + Un Tormenta de Nieve Sorpresa ❄️ | Daniel en Canada #11 🇨🇦,https://youtu.be/E9-UQxZ77LA,E9-UQxZ77LA,True,1,False,78060,78060,False,2026-02-10,"[""daniel el argentino que vive en canada"", ""daniel en alberta canada"", ""daniel en canada"", ""daniel canada youtube"", ""argentino en canada""]","daniel el argentino que vive en canada, daniel en alberta canada, daniel en canada, daniel canada youtube, argentino en canada","daniel el argentino que vive en canada, daniel en alberta canada, daniel en canada, daniel canada youtube, argentino en canada",daniel el argentino que vive en canada,daniel en alberta canada,daniel en canada,daniel canada youtube,argentino en canada
1605,2023,Argentina,argentina,Respondiendo PREGUNTAS Sobre la PROPIEDAD que Estamos Renovando en Argentina 🤔🇦🇷,https://youtu.be/arUwvJ9Hlxc,arUwvJ9Hlxc,True,1,False,91651,91651,False,2026-02-10,"[""renovando propiedad en argentina"", ""renovando hotel en argentina"", ""renovacion propiedad en argentina"", ""renovando propiedad"", ""renovando casa en argentina""]","renovando propiedad en argentina, renovando hotel en argentina, renovacion propiedad en argentina, renovando propiedad, renovando casa en argentina","renovando propiedad en argentina, renovando hotel en argentina, renovacion propiedad en argentina, renovando propiedad, renovando casa en argentina",renovando propiedad en argentina,renovando hotel en argentina,renovacion propiedad en argentina,renovando propiedad,renovando casa en argentina
1606,2023,Canada,canada,Celebrando el CUMPLEAÑOS de DANIEL 🥳🎂🎉Daniel arma asado en la chimenea y comparte la receta familiar,https://youtu.be/QP_kIz9lurs,QP_kIz9lurs,True,1,False,109979,109979,False,2026-02-10,"[""parrilla en chimenea"", ""daniel argentino en canada"", ""feliz cumpleaños daniel"", ""celebracion de cumpleaños"", ""daniel el argentino que vive en canada""]","parrilla en chimenea, daniel argentino en canada, feliz cumpleaños daniel, celebracion de cumpleaños, daniel el argentino que vive en canada","parrilla en chimenea, daniel argentino en canada, feliz cumpleaños daniel, celebracion de cumpleaños, daniel el argentino que vive en canada",parrilla en chimenea,daniel argentino en canada,feliz cumpleaños daniel,celebracion de cumpleaños,daniel el argentino que vive en canada
1607,2023,Canada,canada,Últimos Días con Los Nietos de Visita en Alberta | Paseo de Invierno y Dulces Canadienses 🍰🇨🇦,https://youtu.be/aSChbYj9ViM,aSChbYj9ViM,True,1,False,84601,84601,False,2026-02-10,"[""daniel en canada"", ""daniel argentino canada"", ""invierno en canada"", ""como es vivir en alberta"", ""alberta en invierno""]","daniel en canada, daniel argentino canada, invierno en canada, como es vivir en alberta, alberta en invierno","daniel en canada, daniel argentino canada, invierno en canada, como es vivir en alberta, alberta en invierno",daniel en canada,daniel argentino canada,invierno en canada,como es vivir en alberta,alberta en invierno
1608,2023,Global,global,Cómo Hacer GUISO de CARNE al Estilo PIONERO Cocinado en la CHIMENEA! 🔥🪵 Receta de Pioneros,https://youtu.be/W-ZVpr4-Xi8,W-ZVpr4-Xi8,True,1,False,125514,125514,False,2026-02-10,"[""guiso"", ""daniel argentino en canada"", ""guisos"", ""guiso carne"", ""daniel argentino""]","guiso, daniel argentino en canada, guisos, guiso carne, daniel argentino","guiso, daniel argentino en canada, guisos, guiso carne, daniel argentino",guiso,daniel argentino en canada,guisos,guiso carne,daniel argentino
1609,2023,Argentina,argentina,"Recorriendo la PROPIEDAD en Las Sierras 🌱🤠 Árboles Frutales, Casa Abandonada, Pozo de Agua y Mas!💧🏚️",https://youtu.be/o9iAhi0fCjU,o9iAhi0fCjU,True,1,False,86563,86563,False,2026-02-10,"[""renovación propiedad argentina"", ""tour finca"", ""arreglando casa argentina"", ""limpiando terreno sierra"", ""frutales sierra cordoba""]","renovación propiedad argentina, tour finca, arreglando casa argentina, limpiando terreno sierra, frutales sierra cordoba","renovación propiedad argentina, tour finca, arreglando casa argentina, limpiando terreno sierra, frutales sierra cordoba",renovación propiedad argentina,tour finca,arreglando casa argentina,limpiando terreno sierra,frutales sierra cordoba
1610,2023,Canada,canada,Visita al Veterinario con Togo 🐺💉 + Suplementos y Costos en Canadá 🇨🇦 | Jugando con los Nietos 👶,https://youtu.be/qs8ttRTzoGw,qs8ttRTzoGw,True,1,False,74749,74749,False,2026-02-10,"[""daniel en alberta canada"", ""cita veterinaria canadá"", ""togo"", ""visita al veterinario"", ""togo daniel""]","daniel en alberta canada, cita veterinaria canadá, togo, visita al veterinario, togo daniel","daniel en alberta canada, cita veterinaria canadá, togo, visita al veterinario, togo daniel",daniel en alberta canada,cita veterinaria canadá,togo,visita al veterinario,togo daniel
1611,2023,Argentina,argentina,REFORMANDO la CASA en la Sierra de Córdoba y es Más Trabajo de lo Que Anticipamos! 🏚️🫠,https://youtu.be/LwtTp7L-2GU,LwtTp7L-2GU,True,1,False,142300,142300,False,2026-02-10,"[""reformando casa antigua"", ""pozo de agua seco"", ""reformando casa"", ""reformando casa argentina"", ""bomba quemada""]","reformando casa antigua, pozo de agua seco, reformando casa, reformando casa argentina, bomba quemada","reformando casa antigua, pozo de agua seco, reformando casa, reformando casa argentina, bomba quemada",reformando casa antigua,pozo de agua seco,reformando casa,reformando casa argentina,bomba quemada
